Output Values per Iteration 
Iter.#	Fitness		k_EOC		NPF_max
1	163.897596	0.900609	2.577
2	164.947339	0.901579	2.540
3	162.960298	0.901745	2.620
4	164.947339	0.901579	2.540
5	165.447494	0.901149	2.519
6	165.447494	0.901149	2.519
7	162.443674	0.902085	2.643
8	166.081413	0.901121	2.495
9	166.967660	0.901031	2.462
10	167.233795	0.901442	2.454
11	167.233795	0.901442	2.454
12	169.261623	0.901465	2.383
13	169.261623	0.901465	2.383
14	164.739791	0.901800	2.549
15	169.322735	0.901486	2.381
16	165.625856	0.902530	2.518
17	167.811951	0.902896	2.439
18	166.958030	0.901443	2.464
19	166.778153	0.902542	2.475
20	164.001607	0.901097	2.575
21	169.322735	0.901486	2.381
22	167.959988	0.900912	2.426
23	168.047032	0.901445	2.425
24	156.930674	0.901369	2.892
25	167.481480	0.901419	2.445
26	169.322735	0.901486	2.381
27	169.327139	0.901526	2.381
28	150.697956	0.901462	3.243
29	165.499302	0.902573	2.523
30	167.572453	0.901484	2.442
31	165.665503	0.901453	2.512
32	162.092013	0.901482	2.655
33	167.437499	0.901526	2.447
34	167.572453	0.901484	2.442
35	167.006548	0.901634	2.463
36	167.100092	0.901483	2.459
37	164.299752	0.901511	2.565
38	152.906735	0.902482	3.116
39	167.183505	0.901488	2.456
40	167.183505	0.901488	2.456
41	166.014807	0.901488	2.499
42	161.405006	0.901408	2.684
43	167.291773	0.901465	2.452
44	159.538947	0.901392	2.767
45	166.880551	0.901238	2.466
46	166.767150	0.901203	2.470
47	156.950384	0.901548	2.892
48	160.381973	0.903047	2.737
49	156.735216	0.901399	2.902
50	166.880551	0.901238	2.466
51	165.476821	0.901654	2.520
52	168.039225	0.902916	2.431
53	166.458681	0.903328	2.490
54	148.180630	0.904583	3.434
55	155.173442	0.904605	3.002
56	167.114276	0.902862	2.464
57	160.161439	0.903861	2.751
58	165.557120	0.902860	2.522
59	168.337343	0.902273	2.418
60	158.473575	0.902197	2.821
61	171.187901	0.903380	2.326
62	154.295536	0.903595	3.044
63	171.399756	0.903338	2.319
64	171.399756	0.903338	2.319
65	163.942584	0.903290	2.587
66	158.043384	0.905057	2.857
67	159.401559	0.903292	2.783
68	162.995825	0.905141	2.634
69	170.659242	0.903856	2.345
70	171.338690	0.903065	2.320
71	168.540582	0.902039	2.410
72	170.419692	0.903055	2.350
73	151.039738	0.904566	3.243
74	170.421454	0.903071	2.350
75	169.944509	0.903099	2.366
76	169.936361	0.903025	2.366
77	169.165903	0.903781	2.395
78	145.669208	0.905250	3.627
79	159.468667	0.904097	2.784
80	169.165903	0.903781	2.395
81	169.165903	0.903781	2.395
82	169.165903	0.903781	2.395
83	167.216459	0.903790	2.464
84	169.165903	0.903781	2.395
85	160.621393	0.904614	2.734
86	169.165903	0.903781	2.395
87	169.344464	0.903814	2.389
88	164.647657	0.903979	2.562
89	167.048702	0.903760	2.470
90	169.880111	0.903325	2.369
91	169.280551	0.903764	2.391
92	166.808408	0.903311	2.477
93	170.447770	0.903310	2.350
94	170.842852	0.903312	2.337
95	170.966445	0.903323	2.333
96	169.727247	0.904357	2.378
97	165.070567	0.905270	2.551
98	160.944059	0.904897	2.721
99	167.393707	0.904400	2.460
100	171.927669	0.903308	2.302
101	167.722622	0.903609	2.445
102	172.445428	0.903114	2.285
103	172.445428	0.903114	2.285
104	172.445428	0.903114	2.285
105	172.318076	0.903116	2.289
106	158.602183	0.903365	2.821
107	172.318076	0.903116	2.289
108	161.442621	0.903427	2.692
109	157.932944	0.904054	2.857
110	172.318076	0.903116	2.289
111	172.318076	0.903116	2.289
112	166.798820	0.904210	2.481
113	169.267937	0.903119	2.389
114	170.508049	0.903583	2.349
115	172.318076	0.903116	2.289
116	169.186420	0.903174	2.392
117	161.911298	0.904107	2.675
118	170.577430	0.903113	2.345
119	171.175018	0.903263	2.326
120	167.389991	0.903112	2.455
121	161.442621	0.903427	2.692
122	172.189157	0.903963	2.296
123	172.189157	0.903963	2.296
124	172.189157	0.903963	2.296
125	173.364940	0.903834	2.259
126	172.175944	0.903843	2.296
127	172.539264	0.904546	2.287
128	172.486809	0.902909	2.283
129	171.707235	0.903869	2.311
130	163.881223	0.904313	2.594
131	159.489280	0.903893	2.782
132	173.364940	0.903834	2.259
133	162.304192	0.904053	2.658
134	173.130661	0.903778	2.266
135	171.336564	0.903889	2.323
136	170.124401	0.904462	2.365
137	169.003697	0.904676	2.404
138	164.900861	0.904194	2.553
139	173.364940	0.903834	2.259
140	163.076049	0.904337	2.627
141	171.789357	0.904047	2.309
142	173.364940	0.903834	2.259
143	173.364940	0.903834	2.259
144	173.364940	0.903834	2.259
145	157.162474	0.904017	2.895
146	172.663848	0.903935	2.281
147	169.645568	0.903883	2.379
148	166.173942	0.905590	2.510
149	162.886094	0.903926	2.633
150	168.472117	0.903756	2.419
151	172.663848	0.903935	2.281
152	169.700561	0.904650	2.380
153	172.924532	0.904258	2.274
154	160.304460	0.904358	2.747
155	168.644660	0.905323	2.419
156	171.850795	0.904889	2.310
157	161.965583	0.904600	2.675
158	159.847139	0.905966	2.776
159	166.927099	0.905375	2.481
160	172.924532	0.904258	2.274
161	173.224383	0.904334	2.265
162	172.704993	0.903434	2.278
163	169.377092	0.903579	2.387
164	172.704993	0.903434	2.278
165	163.144800	0.904522	2.625
166	172.189516	0.903391	2.294
167	159.971302	0.903731	2.759
168	173.933197	0.902702	2.238
169	161.214672	0.903232	2.701
170	170.806241	0.902702	2.336
171	173.564671	0.902666	2.249
172	173.933197	0.902702	2.238
173	160.644125	0.902582	2.723
174	169.523907	0.903313	2.381
175	173.157995	0.902844	2.262
176	164.577615	0.903112	2.561
177	169.534918	0.903413	2.381
178	173.933197	0.902702	2.238
179	173.933197	0.902702	2.238
180	160.644125	0.902582	2.723
181	172.370991	0.902728	2.286
182	163.680045	0.902711	2.595
183	173.701670	0.902710	2.245
184	161.405638	0.902882	2.691
185	164.577615	0.903112	2.561
186	172.670316	0.902827	2.277
187	173.933197	0.902702	2.238
188	164.390774	0.903716	2.571
189	173.933197	0.902702	2.238
190	174.440656	0.902743	2.223
191	174.440656	0.902743	2.223
192	174.440656	0.902743	2.223
193	159.101866	0.903682	2.799
194	174.189856	0.902909	2.231
195	174.189856	0.902909	2.231
196	174.189856	0.902909	2.231
197	173.025615	0.902824	2.266
198	171.351858	0.902903	2.319
199	159.718757	0.903025	2.767
200	159.417194	0.903434	2.783
201	160.167244	0.902911	2.746
202	155.254317	0.902975	2.988
203	174.189856	0.902909	2.231
204	174.042211	0.902480	2.234
205	167.675296	0.902418	2.442
206	159.812528	0.902488	2.760
207	163.904342	0.903621	2.590
208	174.042211	0.902480	2.234
209	174.042211	0.902480	2.234
210	164.452986	0.904281	2.571
211	166.834850	0.904291	2.480
212	174.042211	0.902480	2.234
213	174.042211	0.902480	2.234
214	174.042211	0.902480	2.234
215	174.042211	0.902480	2.234
216	173.665114	0.902378	2.245
217	174.042211	0.902480	2.234
218	174.042211	0.902480	2.234
219	174.042211	0.902480	2.234
220	171.301868	0.902449	2.319
221	173.348379	0.902494	2.255
222	165.766962	0.904289	2.520
223	169.495818	0.902523	2.379
224	174.042211	0.902480	2.234
225	162.819304	0.902444	2.629
226	172.192270	0.903128	2.293
227	172.836892	0.902582	2.271
228	161.093773	0.904409	2.712
229	174.042211	0.902480	2.234
230	174.042211	0.902480	2.234
231	163.063607	0.904224	2.627
232	174.042211	0.902480	2.234
233	162.563734	0.902524	2.640
234	174.042211	0.902480	2.234
235	161.757892	0.902502	2.674
236	172.378701	0.902508	2.285
237	174.042211	0.902480	2.234
238	163.604664	0.902476	2.597
239	156.261116	0.902787	2.934
240	173.637316	0.902426	2.246
241	172.475885	0.902519	2.282
242	174.042211	0.902480	2.234
243	172.135673	0.902902	2.294
244	168.282007	0.903579	2.425
245	161.360052	0.902468	2.691
246	162.467040	0.902514	2.644
247	174.042211	0.902480	2.234
248	156.806105	0.903299	2.909
249	163.639889	0.903469	2.600
250	174.042211	0.902480	2.234
251	167.018188	0.902488	2.466
252	171.377734	0.903138	2.319
253	174.042211	0.902480	2.234
254	172.685767	0.902675	2.276
255	170.863029	0.902940	2.335
256	171.393063	0.902431	2.316
257	170.260850	0.903527	2.357
258	160.108718	0.902781	2.748
259	162.315054	0.902431	2.650
260	174.042211	0.902480	2.234
261	173.211006	0.902436	2.259
262	148.066354	0.902773	3.428
263	166.834850	0.904291	2.480
264	162.391949	0.903345	2.651
265	174.042211	0.902480	2.234
266	162.275456	0.902933	2.654
267	164.838258	0.902461	2.548
268	166.834850	0.904291	2.480
269	174.042211	0.902480	2.234
270	168.439525	0.903460	2.419
271	161.757892	0.902502	2.674
272	173.707946	0.902767	2.245
273	173.109442	0.902699	2.263
274	159.510164	0.902709	2.775
275	173.707946	0.902767	2.245
276	165.719963	0.904577	2.523
277	171.800131	0.902721	2.304
278	167.592985	0.903191	2.448
279	173.707946	0.902767	2.245
280	173.419882	0.902547	2.253
281	163.546733	0.902847	2.601
282	160.461337	0.903363	2.735
283	173.485997	0.902550	2.251
284	156.734285	0.904253	2.918
285	159.586782	0.902814	2.772
286	173.485997	0.902550	2.251
287	172.345775	0.902499	2.286
288	173.485997	0.902550	2.251
289	173.485997	0.902550	2.251
290	165.474208	0.902583	2.524
291	169.232627	0.902001	2.386
292	173.485997	0.902550	2.251
293	173.485997	0.902550	2.251
294	171.405793	0.903111	2.318
295	173.317791	0.902514	2.256
